0,141,140
1,164,164
2,134,133
3,70,69
4,146,146
5,50,50
6,147,145
7,119,119
8,90,89
9,167,165
10,145,143
11,91,91
12,201,201
13,126,125
14,168,168
15,76,75
16,56,56
17,105,104
18,22,22
19,179,178
20,126,126
21,69,69
22,163,162
23,65,64
24,107,107
25,154,153
26,16,16
27,141,140
28,122,120
29,28,28
30,110,109
31,102,101
32,143,142
33,131,131
34,70,69
35,58,57
36,74,74
37,151,148
38,106,104
39,87,86
40,5,5
41,113,113
42,159,158
43,99,98
44,130,130
45,90,89
46,54,54
47,72,72
48,102,101
49,64,64
50,125,123
51,171,167
52,119,119
53,151,151
54,111,109
55,32,32
56,118,118
57,157,156
58,90,89
59,86,85
60,131,129
61,68,68
62,27,27
63,163,161
64,93,93
65,185,183
66,46,46
67,110,110
68,46,46
69,75,75
70,120,118
71,142,140
72,51,49
73,36,36
74,103,103
75,32,32
76,112,112
77,95,95
78,18,18
79,149,149
80,128,128
81,146,146
82,118,115
83,66,66
84,92,90
85,198,196
86,149,149
87,33,33
88,217,215
89,119,117
90,76,76
91,76,76
92,189,188
93,39,38
94,82,82
95,152,151
96,33,33
97,136,134
98,186,181
99,67,67
100,136,135
101,188,187
102,111,110
103,88,88
104,103,102
105,66,66
106,73,71
107,42,41
108,116,115
109,91,91
110,136,134
111,73,71
112,108,108
113,133,132
114,172,169
115,9,8
116,118,116
117,4,4
118,160,160
119,125,125
120,63,63
121,91,91
122,138,138
123,50,49
124,87,87
125,90,88
126,99,98
127,96,95
128,17,17
129,15,15
130,78,75
131,156,154
132,74,73
133,94,93
134,100,99
135,159,158
136,107,106
137,128,128
138,97,97
139,92,91
140,102,100
141,49,49
142,104,103
143,146,146
144,138,137
145,173,173
146,158,157
147,126,126
148,12,12
149,66,65
150,21,21
151,6,6
152,101,100
153,106,105
154,152,151
155,90,90
156,136,134
157,112,110
158,91,89
159,89,88
160,45,45
161,136,135
162,158,156
163,9,9
164,188,185
165,181,181
166,105,104
167,129,129
168,144,144
169,142,142
170,91,91
171,91,90
172,13,13
173,134,133
174,93,93
175,85,85
176,171,170
177,91,91
178,112,112
179,89,89
180,45,45
181,116,116
182,117,115
183,135,134
184,163,160
185,127,125
186,73,72
187,64,61
188,148,147
189,155,154
190,20,20
191,117,116
192,122,121
193,139,138
194,91,91
195,133,133
196,142,141
197,123,121
198,144,140
199,23,23
200,140,139
201,26,26
202,102,101
203,121,119
204,93,92
205,25,25
206,171,169
207,85,85
208,149,148
209,155,155
210,166,164
211,135,133
212,123,122
213,67,67
214,138,138
215,78,78
216,77,76
217,114,114
218,106,106
219,59,58
220,93,93
221,174,169
222,117,116
223,33,33
224,74,74
225,170,168
226,166,164
227,62,61
228,101,101
229,147,146
230,28,27
231,55,54
232,106,105
233,182,181
234,158,155
235,121,118
236,114,114
237,156,155
238,146,146
239,49,49
240,39,39
241,180,179
242,111,108
243,95,95
244,161,160
245,64,64
246,149,146
247,69,69
248,102,101
249,121,121
250,69,69
251,115,115
252,164,161
253,107,107
254,34,34
255,55,55
256,133,132
257,140,138
258,148,148
259,108,108
260,79,78
261,59,59
262,150,149
263,37,37
264,99,98
265,54,53
266,131,130
267,85,85
268,54,54
269,72,72
270,145,143
271,53,53
272,149,148
273,26,26
274,93,92
275,87,87
276,129,127
277,16,16
278,130,129
279,66,66
280,139,137
281,68,66
282,114,112
283,66,66
284,32,30
285,50,48
286,115,115
287,168,166
288,28,28
289,159,156
290,143,140
291,143,142
292,72,72
293,97,97
294,68,68
295,140,135
296,3,3
297,144,140
298,122,121
299,135,134
300,61,61
301,173,170
302,50,50
303,151,150
304,135,131
305,105,105
306,159,158
307,110,108
308,27,27
309,133,132
310,164,164
311,156,154
312,129,128
313,147,147
314,103,102
315,62,62
316,6,6
317,127,126
318,93,92
319,109,109
320,135,133
321,147,145
322,100,100
323,57,57
324,158,156
325,88,88
326,184,182
327,177,175
328,128,127
329,70,70
330,150,150
331,158,156
332,59,57
333,16,16
334,124,124
335,133,131
336,65,65
337,72,70
338,169,167
339,33,33
340,78,78
341,100,100
342,101,100
343,113,113
344,94,92
345,86,86
346,28,28
347,139,139
348,162,157
349,133,133
350,107,107
351,4,4
352,16,16
353,9,9
354,87,87
355,86,85
356,155,154
357,69,69
358,38,38
359,120,119
360,59,59
361,106,106
362,91,91
363,174,173
364,28,28
365,54,53
366,123,122
367,73,73
368,45,44
369,47,47
370,140,138
371,135,135
372,68,68
373,67,65
374,119,117
375,186,186
376,58,57
377,135,135
378,135,134
379,129,127
380,154,154
381,128,126
382,46,46
383,154,154
384,34,34
385,128,128
386,56,56
387,90,90
388,153,152
389,46,46
390,109,109
391,134,133
392,81,80
393,30,30
394,40,40
395,17,16
396,5,5
397,35,35
398,128,128
399,169,166
400,150,148
401,112,111
402,124,123
403,127,127
404,117,114
405,11,11
406,73,72
407,34,34
408,183,181
409,95,94
410,181,180
411,75,75
412,15,15
413,69,67
414,132,131
415,75,74
416,142,139
417,7,7
418,115,114
419,138,138
420,136,136
421,102,99
422,161,160
423,145,143
424,139,137
425,152,151
426,154,154
427,62,62
428,104,103
429,57,57
430,14,14
431,117,113
432,37,37
433,20,20
434,149,149
435,107,107
436,132,132
437,57,57
438,99,98
439,5,5
440,101,98
441,106,106
442,135,132
443,97,97
444,71,71
445,25,25
446,11,11
447,117,114
448,94,91
449,130,129
450,154,154
451,160,160
452,109,109
453,189,188
454,105,104
455,10,10
456,99,98
457,85,85
458,62,62
459,28,27
460,13,13
461,78,77
462,116,116
463,106,105
464,138,137
465,123,122
466,22,22
467,115,115
468,175,172
469,187,182
470,69,69
471,63,63
472,147,146
473,155,150
474,118,117
475,19,19
476,127,126
477,75,75
478,146,146
479,133,132
480,106,106
481,128,126
482,139,139
483,60,59
484,49,49
485,119,117
486,78,78
487,101,101
488,86,86
489,183,181
490,37,36
491,117,117
492,47,47
493,146,144
494,41,41
495,16,16
496,109,107
497,102,101
498,102,101
499,152,152
500,70,70
501,151,151
502,140,138
503,44,44
504,155,153
505,129,128
506,148,148
507,80,80
508,91,91
509,148,147
510,140,139
511,144,141
512,97,96
513,28,28
514,51,51
515,146,145
516,54,54
517,122,118
518,9,9
519,147,147
520,77,76
521,68,67
522,132,131
523,160,158
524,72,72
525,108,107
526,77,77
527,132,131
528,154,153
529,131,130
530,112,111
531,158,155
532,73,73
533,35,35
534,110,109
535,159,158
536,14,14
537,7,7
538,130,128
539,23,23
540,27,27
541,89,88
542,102,101
543,38,38
544,115,114
545,133,133
546,51,50
547,172,171
548,143,142
549,88,87
550,105,104
551,43,43
552,94,93
553,78,78
554,127,126
555,110,109
556,123,121
557,142,142
558,127,126
559,155,154
560,175,171
561,177,177
562,55,54
563,66,66
564,64,64
565,100,97
566,72,71
567,151,150
568,18,18
569,179,176
570,140,140
571,112,112
572,138,137
573,87,86
574,152,150
575,113,112
576,124,124
577,96,96
578,142,142
579,153,153
580,145,144
581,134,134
582,101,101
583,119,117
584,95,94
585,20,20
586,93,93
587,27,27
588,112,111
589,30,30
590,9,9
591,82,81
592,138,137
593,30,30
594,99,99
595,121,121
596,103,102
597,101,100
598,76,75
599,39,39
600,8,8
601,126,126
602,101,99
603,149,148
604,87,86
605,24,24
606,54,51
607,130,130
608,174,173
609,187,185
610,79,79
611,133,133
612,26,26
613,136,136
614,168,165
615,150,147
616,89,88
617,100,99
618,13,13
619,128,128
620,70,69
621,114,114
622,3,3
623,127,125
624,111,110
625,121,121
626,93,92
627,124,123
628,92,90
629,126,125
630,35,35
631,94,93
632,159,158
633,154,153
634,64,64
635,176,174
636,97,97
637,19,19
638,51,51
639,37,37
640,166,165
641,8,8
642,88,87
643,92,92
644,112,111
645,95,94
646,111,110
647,99,96
648,110,108
649,153,149
650,13,13
651,177,173
652,104,101
653,14,14
654,54,54
655,128,128
656,181,180
657,199,198
658,50,49
659,123,120
660,123,122
661,138,135
662,148,147
663,145,144
664,153,153
665,50,50
666,119,118
667,9,9
668,105,105
669,121,121
670,150,149
671,85,85
672,182,179
673,113,112
674,13,13
675,51,51
676,16,16
677,94,94
678,149,148
679,151,148
680,82,81
681,85,85
682,75,75
683,24,24
684,104,104
685,52,52
686,118,117
687,176,175
688,95,94
689,196,196
690,81,80
691,146,143
692,110,108
693,45,45
694,86,86
695,140,137
696,119,118
697,39,38
698,91,90
699,30,30
700,202,201
701,118,117
702,146,142
703,150,150
704,107,106
705,61,60
706,179,178
707,89,89
708,104,104
709,60,60
710,12,12
711,52,52
712,78,78
713,24,24
714,6,6
715,168,166
716,90,89
717,225,224
718,136,136
719,114,114
720,57,57
721,16,16
722,111,108
723,135,135
724,34,34
725,58,58
726,126,125
727,164,162
728,108,108
729,142,142
730,108,108
731,108,105
732,79,79
733,160,159
734,100,97
735,20,20
736,128,128
737,34,34
738,44,44
739,47,47
740,109,108
741,167,166
742,139,136
743,101,101
744,143,142
745,121,120
746,150,148
747,19,19
748,123,122
749,192,189
750,127,125
751,66,66
752,25,25
753,134,132
754,103,100
755,30,30
756,85,84
757,79,78
758,62,62
759,109,108
760,79,78
761,110,109
762,121,119
763,137,136
764,60,60
765,81,81
766,76,76
767,138,138
768,9,9
769,134,133
770,156,155
771,106,106
772,70,69
773,120,119
774,178,177
775,47,47
776,15,15
777,42,42
778,61,61
779,101,100
780,7,7
781,25,25
782,126,122
783,128,126
784,118,118
785,133,132
786,49,48
787,137,136
788,34,33
789,104,104
790,164,161
791,146,145
792,113,113
793,94,94
794,125,125
795,141,138
796,91,91
797,64,64
798,69,69
799,102,102
800,105,104
801,31,29
802,55,53
803,98,96
804,170,170
805,55,55
806,144,142
807,55,55
808,73,72
809,41,40
810,63,62
811,100,99
812,151,150
813,177,175
814,180,178
815,178,177
816,33,33
817,112,112
818,43,43
819,6,6
820,124,124
821,111,111
822,112,112
823,40,40
824,109,109
825,136,135
826,8,8
827,55,55
828,214,213
829,65,65
830,25,24
831,67,66
832,146,144
833,6,6
834,67,67
835,82,82
836,95,95
837,79,79
838,102,100
839,121,119
840,138,137
841,91,90
842,167,166
843,82,82
844,110,109
845,108,106
846,141,136
847,70,67
848,108,107
849,105,105
850,42,42
851,54,54
852,126,126
853,157,155
854,108,107
855,87,87
856,105,104
857,134,134
858,48,48
859,121,120
860,37,36
861,155,153
862,10,10
863,143,141
864,161,160
865,125,124
866,25,25
867,84,84
868,105,105
869,155,153
870,109,108
871,117,117
872,117,117
873,68,68
874,77,77
875,95,94
876,122,122
877,105,104
878,16,16
879,23,23
880,41,41
881,5,5
882,153,150
883,31,30
884,118,117
885,180,179
886,9,9
887,49,49
888,186,184
889,186,186
890,45,45
891,99,99
892,161,160
893,98,98
894,118,117
895,115,114
896,139,138
897,73,72
898,5,5
899,108,107
900,75,75
901,114,114
902,42,42
903,146,145
904,150,149
905,7,6
906,21,21
907,139,139
908,131,131
909,64,64
910,95,94
911,159,158
912,106,106
913,105,104
914,32,32
915,152,151
916,72,72
917,85,85
918,110,107
919,108,106
920,51,51
921,139,137
922,73,73
923,118,117
924,111,109
925,93,92
926,147,145
927,138,135
928,79,79
929,77,76
930,55,55
931,127,126
932,2,2
933,62,62
934,124,123
935,106,105
936,25,25
937,64,64
938,35,35
939,109,109
940,119,119
941,31,31
942,99,99
943,131,131
944,51,51
945,53,53
946,138,134
947,63,61
948,192,191
949,127,124
950,47,47
951,191,190
952,6,6
953,123,122
954,99,98
955,180,178
956,129,127
957,92,91
958,114,112
959,58,58
960,25,25
961,3,3
962,134,132
963,71,69
964,124,123
965,116,114
966,68,68
967,114,113
968,81,80
969,87,87
970,143,142
971,163,163
972,72,70
973,37,37
974,112,111
975,136,136
976,178,177
977,118,118
978,130,130
979,147,146
980,145,143
981,53,53
982,103,103
983,158,157
984,124,123
985,88,88
986,136,134
987,126,125
988,107,107
989,84,83
990,15,15
991,72,72
992,145,145
993,49,49
994,108,107
995,16,16
996,122,122
997,17,17
998,156,156
999,46,46
1000,29,29
1001,83,83
1002,121,121
1003,122,120
1004,55,55
1005,22,22
1006,97,96
1007,107,107
1008,216,216
1009,140,139
1010,102,100
1011,62,61
1012,77,76
1013,161,160
1014,63,62
1015,85,85
1016,9,9
1017,97,97
1018,117,117
1019,92,91
1020,97,96
1021,166,164
1022,46,46
1023,11,11
